0, 0.5043380562392862, -0.5223630296442531, -0.2680061546730317, -1.540014756172684, 0.006527275841481287, 0.1145963503410745, 0.006527275841481287, 0.7025, 0.06057062491366389, 0.0, 0.20249999999999999, 0.027, 0.0027, 0.00018, 6e-06
0.5, 0.35153616274237365, -0.15792209414101502, -0.042236279171079534, -0.5839735203379485, 0.002222516899963025, 0.03025345785767398, 0.031244032960820994, 0.35144024371611104, 0.025627072711067594, -0.002990430725205606, 0.21247416033168312, 0.02799139770059289, 0.0027656951697431504, 0.00018217667808179456, 6e-06
1.0, 0.3015390002808001, -0.06288202934963157, 0.04053095409073941, -0.312157906430606, 0.0018101736232458887, 0.0222788764875661, 0.023927143690212087, 0.267400944866502, 0.017298984819637733, -0.006519397692776596, 0.2182601126708387, 0.02856115556965604, 0.0028030990093377357, 0.00018340443863781712, 6e-06
1.5, 0.2818659478608506, -0.02472495962126954, 0.09143770872634492, -0.19057865501819715, 0.0018088806482234152, 0.028411361657215407, 0.009504477995293121, 0.24009042844824066, 0.009842926776497979, -0.006770706790366898, 0.22181375182044125, 0.02890921801118626, 0.0028258264393865177, 0.00018414645604148403, 6e-06
2.0, 0.2734105471147118, -0.009757182664050155, 0.12473533833750595, -0.12287123405521737, 0.0014953062516053028, 0.012181814482791866, 0.00534818073955673, 0.2305208294212317, 0.004329995056328531, -0.006381533114852123, 0.22398899766510386, 0.029121584974191674, 0.0028396485550053092, 0.0001845962693557584, 6e-06
2.5, 0.270185740717455, -0.004523047929167105, 0.15053051314429278, -0.08116770650282264, 0.00120713459817244, 0.016363584093828234, 0.003814067542846189, 0.22731663342838865, 0.0036018908838758904, -0.0072540571440297685, 0.22526499871015285, 0.029245919568340713, 0.0028477253999579216, 0.00018485860758832697, 6e-06
3.0, 0.2686751299478846, -0.0015951030154869124, 0.17754459267167014, -0.05407351215401076, 0.001039898735751604, 0.007130771857284966, 0.001870699055718778, 0.22641414588726494, 0.0015004610633494418, -0.006954214734797515, 0.22594226861239813, 0.02931184174843263, 0.0028520030978325278, 0.00018499739774923953, 6e-06
3.5, 0.2681938793643374, -0.0007104832547861382, 0.20484510794803196, -0.0361509501008056, 0.0008862364651283811, 0.008021215125856842, 0.001026104455613362, 0.2262544872845365, 0.000999082719576379, -0.007035461370568541, 0.2262186449057234, 0.02933872868346384, 0.002853746873253836, 0.00018505394478109897, 6e-06
4.0, 0.2678519912627942, -0.0006023375479769379, 0.2339735710181857, -0.02418344791943676, 0.0006502314965556499, 0.007806456848248401, 0.0009229246003442885, 0.22624697312405936, 0.0008232568030587901, -0.007266304461740869, 0.2262263867725748, 0.029339481723380724, 0.0028537957046384193, 0.00018505552803323936, 6e-06
4.5, 0.26762630580612173, -0.00032571647977323723, 0.2680728903973211, -0.01617700526775528, 0.0006142743957939715, 0.0029376652838448802, 0.0003140791809174929, 0.2261884370074505, 0.0002618174789469764, -0.00711615207422206, 0.22605439402311123, 0.02932275072470202, 0.0028527106731724484, 0.00018502034503824002, 6e-06
5.0, 0.26747362985136897, -0.0003320244528565995, 0.3060654754383829, -0.01081335786606325, 0.0005370047058408838, 0.0011264120094346324, 0.00011326963675566488, 0.2260276295641143, 8.7887796377966e-05, -0.007065691776998284, 0.22576240243407622, 0.029294339267179812, 0.002850867672766792, 0.00018496056896863587, 6e-06
5.5, 0.2672730553551724, -0.00046923291059173774, 0.34864343806046355, -0.007223539887649735, 0.00037649984026861264, 0.0022513279328107956, 0.00015217906528763877, 0.22576811284092585, 0.00012326400918626638, -0.007130161857571038, 0.22539051554402195, 0.02925814050690677, 0.0028485186605646086, 0.00018488435284462368, 6e-06
6.0, 0.26701478497960957, -0.0005514536084338277, 0.3972300175518221, -0.004823117224292373, 0.0002504818187179093, 0.003245943863300143, 0.00014124390660970565, 0.22542927534026946, 0.00012245662284378613, -0.007182061563838271, 0.22496560310344338, 0.02921676205812205, 0.0028458323407614798, 0.0001847971538989109, 6e-06
6.5, 0.2667306367634115, -0.0005800487491152827, 0.4527776683851819, -0.00321724038035502, 0.0001992322515065801, 0.003118024068145396, 8.278299437326343e-05, 0.22503167066431423, 7.954165660773391e-05, -0.007198315291022939, 0.22450563573191604, 0.029171947891124112, 0.002842921540660062, 0.0001847026217678589, 6e-06
7.0, 0.2664369620172579, -0.0005942167076928837, 0.5160846362549313, -0.002142106816324215, 0.00019317256554713384, 0.002354368154456651, 3.426021820672357e-05, 0.2245924142929066, 3.930617062866989e-05, -0.007200097158782337, 0.22402262828426298, 0.029124864237561686, 0.002839861725196047, 0.00018460319797433783, 6e-06
7.5, 0.2661362941961616, -0.0006086646718483446, 0.5881201996688868, -0.0014221329926941404, 0.0001988563764428067, 0.001542047130238957, 1.030698914687813e-05, 0.2241244630186508, 1.6427003470801023e-05, -0.00720164683540081, 0.2235246156615819, 0.029076291295147254, 0.0028367033972230777, 0.00018450051698214, 6e-06
8.0, 0.265828305223884, -0.000623039995029444, 0.6700696228370788, -0.0009400534518418639, 0.00020114453012762623, 0.0009385251950480183, 2.2754468339790246e-06, 0.2236371641267616, 6.549993684026656e-06, -0.007206316585906258, 0.2230169709553922, 0.02902675104799749, 0.002833480360686151, 0.00018439567329043763, 6e-06
8.5, 0.2655136804451475, -0.000634925410018804, 0.7633049556676389, -0.0006172995943132669, 0.00019781728595168912, 0.0005645388641775263, 6.9539791097659e-07, 0.22313707555105905, 2.9922281822636473e-06, -0.007213330672344198, 0.2225032860388218, 0.0289765926409345, 0.002830215238704927, 0.000184289399761514, 6e-06
9.0, 0.26519393465204416, -0.0006435218784726207, 0.8693792672766026, -0.00040119825342311226, 0.00019113431918140147, 0.00035682822982332303, 7.631605626200164e-07, 0.22262871944062024, 1.7979944669916804e-06, -0.007221506317006632, 0.22198596122681827, 0.028926049552004007, 0.0028269231691302574, 0.00018418218705825787, 6e-06
9.5, 0.26487064096375945, -0.000649233517305454, 0.9900459446986549, -0.0002564677083232414, 0.0001835253016798298, 0.0002489321824130369, 8.98171453814948e-07, 0.2221151801887814, 1.3216678011950124e-06, -0.007230138072600867, 0.22146660025045048, 0.0288752778982703, 0.0028236142812034753, 0.00018407436370782788, 6e-06
10.0, 0.2645450555507555, -0.000652814858855191, 1.1272887908027542, -0.00015949881314202515, 0.00017644382799784773, 0.00019465468326592593, 8.393603598228249e-07, 0.22159854700961393, 1.0366403472183861e-06, -0.007238917272000156, 0.22094627454704302, 0.02882438207686217, 0.0028202953539821943, 0.00018396614973354835, 6e-06
10.5, 0.26421806704570017, -0.0006549440033345421, 1.283356044287779, -9.450147149622479e-05, 0.0001704840973422126, 0.00016719403217266206, 6.683085056965577e-07, 0.22108022883027267, 8.170286252451095e-07, -0.00724773550218244, 0.22042569989785754, 0.02877343190960752, 0.0028169709257148665, 0.00018385769254664977, 6e-06
