filename	phi0	phi0dot
plots-228-1	20.434782608695652	-0.050724637681159424
plots-229-1	20.434782608695652	-0.04782608695652174
plots-230-1	20.434782608695652	-0.044927536231884065
plots-231-1	20.434782608695652	-0.04202898550724638
plots-232-1	20.434782608695652	-0.0391304347826087
plots-233-1	20.434782608695652	-0.03623188405797102
plots-234-1	20.434782608695652	-0.03333333333333334
plots-235-1	20.434782608695652	-0.030434782608695657
plots-236-1	20.434782608695652	-0.027536231884057974
plots-237-1	20.434782608695652	-0.02463768115942029
plots-238-1	20.434782608695652	-0.021739130434782608
plots-239-1	20.434782608695652	-0.01884057971014494
plots-240-1	20.434782608695652	-0.015942028985507256
plots-241-1	20.434782608695652	-0.013043478260869573
plots-242-1	20.434782608695652	-0.01014492753623189
plots-243-1	20.434782608695652	-0.007246376811594207
plots-244-1	20.434782608695652	-0.004347826086956524
plots-245-1	20.434782608695652	-0.0014492753623188415
plots-246-1	20.434782608695652	0.0014492753623188415
plots-247-1	20.434782608695652	0.004347826086956524
plots-248-1	20.434782608695652	0.0072463768115941934
plots-249-1	20.434782608695652	0.010144927536231876
plots-250-1	20.434782608695652	0.01304347826086956
plots-251-1	20.434782608695652	0.015942028985507242
plots-252-1	20.434782608695652	0.018840579710144925
plots-253-1	20.434782608695652	0.021739130434782608
plots-254-1	20.434782608695652	0.02463768115942029
plots-255-1	20.434782608695652	0.02753623188405796
plots-256-1	20.434782608695652	0.030434782608695643
plots-257-1	20.434782608695652	0.033333333333333326
plots-258-1	20.434782608695652	0.03623188405797101
plots-259-1	20.434782608695652	0.03913043478260869
plots-260-1	20.434782608695652	0.042028985507246375
plots-261-1	20.434782608695652	0.04492753623188406
plots-262-1	20.434782608695652	0.04782608695652174
plots-263-1	20.434782608695652	0.050724637681159424
plots-264-1	20.434782608695652	0.053623188405797106
plots-265-1	20.434782608695652	0.05652173913043479
plots-266-1	20.434782608695652	0.05942028985507247
plots-267-1	20.434782608695652	0.06231884057971013
plots-268-1	20.434782608695652	0.06521739130434781
plots-269-1	20.434782608695652	0.0681159420289855
plots-270-1	20.434782608695652	0.07101449275362318
plots-271-1	20.434782608695652	0.07391304347826086
plots-272-1	20.434782608695652	0.07681159420289854
plots-273-1	20.434782608695652	0.07971014492753623
plots-274-1	20.434782608695652	0.08260869565217391
plots-275-1	20.434782608695652	0.08550724637681159
plots-276-1	20.434782608695652	0.08840579710144927
plots-277-1	20.434782608695652	0.09130434782608696
plots-278-1	20.434782608695652	0.09420289855072464
plots-279-1	20.434782608695652	0.09710144927536232
plots-280-1	20.434782608695652	0.1
plots-281-1	20.579710144927535	-0.1
plots-282-1	20.579710144927535	-0.09710144927536232
plots-283-1	20.579710144927535	-0.09420289855072464
plots-284-1	20.579710144927535	-0.09130434782608696
plots-285-1	20.579710144927535	-0.08840579710144927
plots-286-1	20.579710144927535	-0.0855072463768116
plots-287-1	20.579710144927535	-0.08260869565217392
plots-288-1	20.579710144927535	-0.07971014492753624
plots-289-1	20.579710144927535	-0.07681159420289856
plots-290-1	20.579710144927535	-0.07391304347826087
plots-291-1	20.579710144927535	-0.07101449275362319
plots-292-1	20.579710144927535	-0.06811594202898552
plots-293-1	20.579710144927535	-0.06521739130434784
plots-294-1	20.579710144927535	-0.06231884057971015
plots-295-1	20.579710144927535	-0.05942028985507247
plots-296-1	20.579710144927535	-0.05652173913043479
plots-297-1	20.579710144927535	-0.053623188405797106
plots-298-1	20.579710144927535	-0.050724637681159424
plots-299-1	20.579710144927535	-0.04782608695652174
plots-300-1	20.579710144927535	-0.044927536231884065
plots-301-1	20.579710144927535	-0.04202898550724638
plots-302-1	20.579710144927535	-0.0391304347826087
plots-303-1	20.579710144927535	-0.03623188405797102
plots-304-1	20.579710144927535	-0.03333333333333334
plots-305-1	20.579710144927535	-0.030434782608695657
plots-306-1	20.579710144927535	-0.027536231884057974
plots-307-1	20.579710144927535	-0.02463768115942029
plots-308-1	20.579710144927535	-0.021739130434782608
plots-309-1	20.579710144927535	-0.01884057971014494
plots-310-1	20.579710144927535	-0.015942028985507256
plots-311-1	20.579710144927535	-0.013043478260869573
plots-312-1	20.579710144927535	-0.01014492753623189
plots-313-1	20.579710144927535	-0.007246376811594207
plots-314-1	20.579710144927535	-0.004347826086956524
plots-315-1	20.579710144927535	-0.0014492753623188415
plots-316-1	20.579710144927535	0.0014492753623188415
plots-317-1	20.579710144927535	0.004347826086956524
plots-318-1	20.579710144927535	0.0072463768115941934
plots-319-1	20.579710144927535	0.010144927536231876
plots-320-1	20.579710144927535	0.01304347826086956
plots-321-1	20.579710144927535	0.015942028985507242
plots-322-1	20.579710144927535	0.018840579710144925
plots-323-1	20.579710144927535	0.021739130434782608
plots-324-1	20.579710144927535	0.02463768115942029
plots-325-1	20.579710144927535	0.02753623188405796
plots-326-1	20.579710144927535	0.030434782608695643
plots-327-1	20.579710144927535	0.033333333333333326
plots-328-1	20.579710144927535	0.03623188405797101
plots-329-1	20.579710144927535	0.03913043478260869
plots-330-1	20.579710144927535	0.042028985507246375
plots-331-1	20.579710144927535	0.04492753623188406
plots-332-1	20.579710144927535	0.04782608695652174
plots-333-1	20.579710144927535	0.050724637681159424
plots-334-1	20.579710144927535	0.053623188405797106
plots-335-1	20.579710144927535	0.05652173913043479
plots-336-1	20.579710144927535	0.05942028985507247
plots-337-1	20.579710144927535	0.06231884057971013
plots-338-1	20.579710144927535	0.06521739130434781
plots-339-1	20.579710144927535	0.0681159420289855
plots-340-1	20.579710144927535	0.07101449275362318
plots-341-1	20.579710144927535	0.07391304347826086
plots-342-1	20.579710144927535	0.07681159420289854
plots-343-1	20.579710144927535	0.07971014492753623
plots-344-1	20.579710144927535	0.08260869565217391
plots-345-1	20.579710144927535	0.08550724637681159
plots-346-1	20.579710144927535	0.08840579710144927
plots-347-1	20.579710144927535	0.09130434782608696
plots-348-1	20.579710144927535	0.09420289855072464
plots-349-1	20.579710144927535	0.09710144927536232
plots-350-1	20.579710144927535	0.1
plots-351-1	20.72463768115942	-0.1
plots-352-1	20.72463768115942	-0.09710144927536232
plots-353-1	20.72463768115942	-0.09420289855072464
plots-354-1	20.72463768115942	-0.09130434782608696
plots-355-1	20.72463768115942	-0.08840579710144927
plots-356-1	20.72463768115942	-0.0855072463768116
plots-357-1	20.72463768115942	-0.08260869565217392
plots-358-1	20.72463768115942	-0.07971014492753624
plots-359-1	20.72463768115942	-0.07681159420289856
plots-360-1	20.72463768115942	-0.07391304347826087
plots-361-1	20.72463768115942	-0.07101449275362319
plots-362-1	20.72463768115942	-0.06811594202898552
plots-363-1	20.72463768115942	-0.06521739130434784
plots-364-1	20.72463768115942	-0.06231884057971015
plots-365-1	20.72463768115942	-0.05942028985507247
plots-366-1	20.72463768115942	-0.05652173913043479
plots-367-1	20.72463768115942	-0.053623188405797106
plots-368-1	20.72463768115942	-0.050724637681159424
plots-369-1	20.72463768115942	-0.04782608695652174
plots-370-1	20.72463768115942	-0.044927536231884065
plots-371-1	20.72463768115942	-0.04202898550724638
plots-372-1	20.72463768115942	-0.0391304347826087
plots-373-1	20.72463768115942	-0.03623188405797102
plots-374-1	20.72463768115942	-0.03333333333333334
plots-375-1	20.72463768115942	-0.030434782608695657
plots-376-1	20.72463768115942	-0.027536231884057974
plots-377-1	20.72463768115942	-0.02463768115942029
plots-378-1	20.72463768115942	-0.021739130434782608
plots-379-1	20.72463768115942	-0.01884057971014494
plots-380-1	20.72463768115942	-0.015942028985507256
plots-381-1	20.72463768115942	-0.013043478260869573
plots-382-1	20.72463768115942	-0.01014492753623189
plots-383-1	20.72463768115942	-0.007246376811594207
plots-384-1	20.72463768115942	-0.004347826086956524
plots-385-1	20.72463768115942	-0.0014492753623188415
plots-386-1	20.72463768115942	0.0014492753623188415
plots-387-1	20.72463768115942	0.004347826086956524
plots-388-1	20.72463768115942	0.0072463768115941934
plots-389-1	20.72463768115942	0.010144927536231876
plots-390-1	20.72463768115942	0.01304347826086956
plots-391-1	20.72463768115942	0.015942028985507242
plots-392-1	20.72463768115942	0.018840579710144925
plots-393-1	20.72463768115942	0.021739130434782608
plots-394-1	20.72463768115942	0.02463768115942029
plots-395-1	20.72463768115942	0.02753623188405796
plots-396-1	20.72463768115942	0.030434782608695643
plots-397-1	20.72463768115942	0.033333333333333326
plots-398-1	20.72463768115942	0.03623188405797101
plots-399-1	20.72463768115942	0.03913043478260869
plots-400-1	20.72463768115942	0.042028985507246375
plots-401-1	20.72463768115942	0.04492753623188406
plots-402-1	20.72463768115942	0.04782608695652174
plots-403-1	20.72463768115942	0.050724637681159424
plots-404-1	20.72463768115942	0.053623188405797106
plots-405-1	20.72463768115942	0.05652173913043479
plots-406-1	20.72463768115942	0.05942028985507247
plots-407-1	20.72463768115942	0.06231884057971013
plots-408-1	20.72463768115942	0.06521739130434781
plots-409-1	20.72463768115942	0.0681159420289855
plots-410-1	20.72463768115942	0.07101449275362318
plots-411-1	20.72463768115942	0.07391304347826086
plots-412-1	20.72463768115942	0.07681159420289854
plots-413-1	20.72463768115942	0.07971014492753623
plots-414-1	20.72463768115942	0.08260869565217391
plots-415-1	20.72463768115942	0.08550724637681159
plots-416-1	20.72463768115942	0.08840579710144927
plots-417-1	20.72463768115942	0.09130434782608696
plots-418-1	20.72463768115942	0.09420289855072464
plots-419-1	20.72463768115942	0.09710144927536232
plots-420-1	20.72463768115942	0.1
plots-421-1	20.869565217391305	-0.1
plots-422-1	20.869565217391305	-0.09710144927536232
plots-423-1	20.869565217391305	-0.09420289855072464
plots-424-1	20.869565217391305	-0.09130434782608696
plots-425-1	20.869565217391305	-0.08840579710144927
plots-426-1	20.869565217391305	-0.0855072463768116
plots-427-1	20.869565217391305	-0.08260869565217392
plots-428-1	20.869565217391305	-0.07971014492753624
plots-429-1	20.869565217391305	-0.07681159420289856
plots-430-1	20.869565217391305	-0.07391304347826087
plots-431-1	20.869565217391305	-0.07101449275362319
plots-432-1	20.869565217391305	-0.06811594202898552
plots-433-1	20.869565217391305	-0.06521739130434784
plots-434-1	20.869565217391305	-0.06231884057971015
plots-435-1	20.869565217391305	-0.05942028985507247
plots-436-1	20.869565217391305	-0.05652173913043479
plots-437-1	20.869565217391305	-0.053623188405797106
plots-438-1	20.869565217391305	-0.050724637681159424
plots-439-1	20.869565217391305	-0.04782608695652174
plots-440-1	20.869565217391305	-0.044927536231884065
plots-441-1	20.869565217391305	-0.04202898550724638
plots-442-1	20.869565217391305	-0.0391304347826087
plots-443-1	20.869565217391305	-0.03623188405797102
plots-444-1	20.869565217391305	-0.03333333333333334
plots-445-1	20.869565217391305	-0.030434782608695657
plots-446-1	20.869565217391305	-0.027536231884057974
plots-447-1	20.869565217391305	-0.02463768115942029
plots-448-1	20.869565217391305	-0.021739130434782608
plots-449-1	20.869565217391305	-0.01884057971014494
plots-450-1	20.869565217391305	-0.015942028985507256
plots-451-1	20.869565217391305	-0.013043478260869573
plots-452-1	20.869565217391305	-0.01014492753623189
plots-453-1	20.869565217391305	-0.007246376811594207
plots-454-1	20.869565217391305	-0.004347826086956524
plots-455-1	20.869565217391305	-0.0014492753623188415
plots-456-1	20.869565217391305	0.0014492753623188415
plots-457-1	20.869565217391305	0.004347826086956524
plots-458-1	20.869565217391305	0.0072463768115941934
plots-459-1	20.869565217391305	0.010144927536231876
plots-460-1	20.869565217391305	0.01304347826086956
plots-461-1	20.869565217391305	0.015942028985507242
plots-462-1	20.869565217391305	0.018840579710144925
plots-463-1	20.869565217391305	0.021739130434782608
plots-464-1	20.869565217391305	0.02463768115942029
plots-465-1	20.869565217391305	0.02753623188405796
plots-466-1	20.869565217391305	0.030434782608695643
plots-467-1	20.869565217391305	0.033333333333333326
plots-468-1	20.869565217391305	0.03623188405797101
plots-469-1	20.869565217391305	0.03913043478260869
plots-470-1	20.869565217391305	0.042028985507246375
plots-471-1	20.869565217391305	0.04492753623188406
plots-472-1	20.869565217391305	0.04782608695652174
plots-473-1	20.869565217391305	0.050724637681159424
plots-474-1	20.869565217391305	0.053623188405797106
plots-475-1	20.869565217391305	0.05652173913043479
plots-476-1	20.869565217391305	0.05942028985507247
plots-477-1	20.869565217391305	0.06231884057971013
plots-478-1	20.869565217391305	0.06521739130434781
plots-479-1	20.869565217391305	0.0681159420289855
plots-480-1	20.869565217391305	0.07101449275362318
plots-481-1	20.869565217391305	0.07391304347826086
plots-482-1	20.869565217391305	0.07681159420289854
plots-483-1	20.869565217391305	0.07971014492753623
plots-484-1	20.869565217391305	0.08260869565217391
plots-485-1	20.869565217391305	0.08550724637681159
plots-486-1	20.869565217391305	0.08840579710144927
plots-487-1	20.869565217391305	0.09130434782608696
plots-488-1	20.869565217391305	0.09420289855072464
plots-489-1	20.869565217391305	0.09710144927536232
plots-490-1	20.869565217391305	0.1
plots-491-1	21.014492753623188	-0.1
plots-492-1	21.014492753623188	-0.09710144927536232
plots-493-1	21.014492753623188	-0.09420289855072464
plots-494-1	21.014492753623188	-0.09130434782608696
plots-495-1	21.014492753623188	-0.08840579710144927
plots-496-1	21.014492753623188	-0.0855072463768116
plots-497-1	21.014492753623188	-0.08260869565217392
plots-498-1	21.014492753623188	-0.07971014492753624
plots-499-1	21.014492753623188	-0.07681159420289856
plots-500-1	21.014492753623188	-0.07391304347826087
plots-501-1	21.014492753623188	-0.07101449275362319
plots-502-1	21.014492753623188	-0.06811594202898552
plots-503-1	21.014492753623188	-0.06521739130434784
plots-504-1	21.014492753623188	-0.06231884057971015
plots-505-1	21.014492753623188	-0.05942028985507247
plots-506-1	21.014492753623188	-0.05652173913043479
plots-507-1	21.014492753623188	-0.053623188405797106
plots-508-1	21.014492753623188	-0.050724637681159424
plots-509-1	21.014492753623188	-0.04782608695652174
plots-510-1	21.014492753623188	-0.044927536231884065
plots-511-1	21.014492753623188	-0.04202898550724638
plots-512-1	21.014492753623188	-0.0391304347826087
plots-513-1	21.014492753623188	-0.03623188405797102
plots-514-1	21.014492753623188	-0.03333333333333334
plots-515-1	21.014492753623188	-0.030434782608695657
plots-516-1	21.014492753623188	-0.027536231884057974
plots-517-1	21.014492753623188	-0.02463768115942029
plots-518-1	21.014492753623188	-0.021739130434782608
plots-519-1	21.014492753623188	-0.01884057971014494
plots-520-1	21.014492753623188	-0.015942028985507256
plots-521-1	21.014492753623188	-0.013043478260869573
plots-522-1	21.014492753623188	-0.01014492753623189
plots-523-1	21.014492753623188	-0.007246376811594207
plots-524-1	21.014492753623188	-0.004347826086956524
plots-525-1	21.014492753623188	-0.0014492753623188415
plots-526-1	21.014492753623188	0.0014492753623188415
plots-527-1	21.014492753623188	0.004347826086956524
plots-528-1	21.014492753623188	0.0072463768115941934
plots-529-1	21.014492753623188	0.010144927536231876
plots-530-1	21.014492753623188	0.01304347826086956
plots-531-1	21.014492753623188	0.015942028985507242
plots-532-1	21.014492753623188	0.018840579710144925
plots-533-1	21.014492753623188	0.021739130434782608
plots-534-1	21.014492753623188	0.02463768115942029
plots-535-1	21.014492753623188	0.02753623188405796
plots-536-1	21.014492753623188	0.030434782608695643
plots-537-1	21.014492753623188	0.033333333333333326
plots-538-1	21.014492753623188	0.03623188405797101
plots-539-1	21.014492753623188	0.03913043478260869
plots-540-1	21.014492753623188	0.042028985507246375
plots-541-1	21.014492753623188	0.04492753623188406
plots-542-1	21.014492753623188	0.04782608695652174
plots-543-1	21.014492753623188	0.050724637681159424
plots-544-1	21.014492753623188	0.053623188405797106
plots-545-1	21.014492753623188	0.05652173913043479
plots-546-1	21.014492753623188	0.05942028985507247
plots-547-1	21.014492753623188	0.06231884057971013
plots-548-1	21.014492753623188	0.06521739130434781
plots-549-1	21.014492753623188	0.0681159420289855
plots-550-1	21.014492753623188	0.07101449275362318
plots-551-1	21.014492753623188	0.07391304347826086
plots-552-1	21.014492753623188	0.07681159420289854
plots-553-1	21.014492753623188	0.07971014492753623
plots-554-1	21.014492753623188	0.08260869565217391
plots-555-1	21.014492753623188	0.08550724637681159
plots-556-1	21.014492753623188	0.08840579710144927
plots-557-1	21.014492753623188	0.09130434782608696
plots-558-1	21.014492753623188	0.09420289855072464
plots-559-1	21.014492753623188	0.09710144927536232
plots-560-1	21.014492753623188	0.1
plots-561-1	21.159420289855074	-0.1
plots-562-1	21.159420289855074	-0.09710144927536232
plots-563-1	21.159420289855074	-0.09420289855072464
plots-564-1	21.159420289855074	-0.09130434782608696
plots-565-1	21.159420289855074	-0.08840579710144927
plots-566-1	21.159420289855074	-0.0855072463768116
plots-567-1	21.159420289855074	-0.08260869565217392
plots-568-1	21.159420289855074	-0.07971014492753624
plots-569-1	21.159420289855074	-0.07681159420289856
plots-570-1	21.159420289855074	-0.07391304347826087
plots-571-1	21.159420289855074	-0.07101449275362319
plots-572-1	21.159420289855074	-0.06811594202898552
plots-573-1	21.159420289855074	-0.06521739130434784
plots-574-1	21.159420289855074	-0.06231884057971015
plots-575-1	21.159420289855074	-0.05942028985507247
plots-576-1	21.159420289855074	-0.05652173913043479
plots-577-1	21.159420289855074	-0.053623188405797106
plots-578-1	21.159420289855074	-0.050724637681159424
plots-579-1	21.159420289855074	-0.04782608695652174
plots-580-1	21.159420289855074	-0.044927536231884065
plots-581-1	21.159420289855074	-0.04202898550724638
plots-582-1	21.159420289855074	-0.0391304347826087
plots-583-1	21.159420289855074	-0.03623188405797102
