filename	phi0	phi0dot
plots-83-off	23.571428571428573	0.0
plots-84-off	23.571428571428573	0.01428571428571429
plots-85-off	23.571428571428573	0.02857142857142858
plots-86-off	23.571428571428573	0.04285714285714287
plots-87-off	23.571428571428573	0.05714285714285716
plots-88-off	23.571428571428573	0.07142857142857142
plots-89-off	23.571428571428573	0.08571428571428572
plots-90-off	23.571428571428573	0.1
plots-91-off	24.285714285714285	-0.1
plots-92-off	24.285714285714285	-0.08571428571428572
plots-93-off	24.285714285714285	-0.07142857142857142
plots-94-off	24.285714285714285	-0.05714285714285715
plots-95-off	24.285714285714285	-0.04285714285714286
plots-96-off	24.285714285714285	-0.028571428571428567
plots-97-off	24.285714285714285	-0.01428571428571429
plots-98-off	24.285714285714285	0.0
plots-99-off	24.285714285714285	0.01428571428571429
plots-100-off	24.285714285714285	0.02857142857142858
plots-101-off	24.285714285714285	0.04285714285714287
plots-102-off	24.285714285714285	0.05714285714285716
plots-103-off	24.285714285714285	0.07142857142857142
plots-104-off	24.285714285714285	0.08571428571428572
plots-105-off	24.285714285714285	0.1
plots-106-off	25.0	-0.1
plots-107-off	25.0	-0.08571428571428572
plots-108-off	25.0	-0.07142857142857142
plots-109-off	25.0	-0.05714285714285715
plots-110-off	25.0	-0.04285714285714286
plots-111-off	25.0	-0.028571428571428567
plots-112-off	25.0	-0.01428571428571429
plots-113-off	25.0	0.0
plots-114-off	25.0	0.01428571428571429
plots-115-off	25.0	0.02857142857142858
plots-116-off	25.0	0.04285714285714287
plots-117-off	25.0	0.05714285714285716
plots-118-off	25.0	0.07142857142857142
plots-119-off	25.0	0.08571428571428572
plots-120-off	25.0	0.1
plots-121-off	25.714285714285715	-0.1
plots-122-off	25.714285714285715	-0.08571428571428572
plots-123-off	25.714285714285715	-0.07142857142857142
plots-124-off	25.714285714285715	-0.05714285714285715
plots-125-off	25.714285714285715	-0.04285714285714286
plots-126-off	25.714285714285715	-0.028571428571428567
plots-127-off	25.714285714285715	-0.01428571428571429
plots-128-off	25.714285714285715	0.0
plots-129-off	25.714285714285715	0.01428571428571429
plots-130-off	25.714285714285715	0.02857142857142858
plots-131-off	25.714285714285715	0.04285714285714287
plots-132-off	25.714285714285715	0.05714285714285716
plots-133-off	25.714285714285715	0.07142857142857142
plots-134-off	25.714285714285715	0.08571428571428572
plots-135-off	25.714285714285715	0.1
plots-136-off	26.42857142857143	-0.1
plots-137-off	26.42857142857143	-0.08571428571428572
plots-138-off	26.42857142857143	-0.07142857142857142
plots-139-off	26.42857142857143	-0.05714285714285715
plots-140-off	26.42857142857143	-0.04285714285714286
